H K L Icalc Imeasured Err
7.259999999999999787e+00 5.000000000000000000e-01 -1.950000000000000000e+01 8.045430033049822072e+00 -9.160079035128001124e+01 1.437361674722700400e+02
7.740000000000000213e+00 5.000000000000000000e-01 -1.850000000000000000e+01 1.389045301798847198e+01 -1.583239754932583310e+01 1.460589591457248844e+02
7.259999999999999787e+00 5.000000000000000000e-01 -1.850000000000000000e+01 1.313764196035773324e+00 7.222588120857835747e+01 1.479511085221134010e+02
7.740000000000000213e+00 5.000000000000000000e-01 -1.750000000000000000e+01 4.232009211637653423e-01 -7.797728319594170898e+01 1.444138194766774177e+02
7.259999999999999787e+00 5.000000000000000000e-01 -1.750000000000000000e+01 1.015914931283851708e+01 -5.998503269801585702e+01 1.481553004027864517e+02
7.740000000000000213e+00 5.000000000000000000e-01 -1.650000000000000000e+01 6.704954473923671721e+00 8.171119144748081453e+01 1.450994019092667884e+02
7.259999999999999787e+00 5.000000000000000000e-01 -1.650000000000000000e+01 1.320798328880239936e+01 -1.329479069436711143e+02 1.466641309048659139e+02
7.740000000000000213e+00 5.000000000000000000e-01 -1.550000000000000000e+01 1.473347099274556804e+01 2.316881099076708779e+02 1.457050412315168728e+02
7.259999999999999787e+00 5.000000000000000000e-01 -1.550000000000000000e+01 1.601633911386960651e+00 1.492914226267021149e+01 1.457353105587122002e+02
7.740000000000000213e+00 5.000000000000000000e-01 -1.450000000000000000e+01 7.162770306412786780e+00 1.675087039402933442e+01 1.454830138027392650e+02
7.259999999999999787e+00 5.000000000000000000e-01 -1.450000000000000000e+01 3.490841987674611069e-01 5.630958086531609297e+01 1.505860584319406144e+02
7.740000000000000213e+00 5.000000000000000000e-01 -1.350000000000000000e+01 2.296226870215062998e+00 -6.761780394540983252e+01 1.478797820969793690e+02
7.259999999999999787e+00 5.000000000000000000e-01 -1.350000000000000000e+01 1.154819940113860000e+01 -1.025143900121911429e+02 1.486012936384386194e+02
7.740000000000000213e+00 5.000000000000000000e-01 -1.250000000000000000e+01 8.354328731850792167e+00 -1.458862176405600621e+02 1.452294123449911467e+02
7.259999999999999787e+00 5.000000000000000000e-01 -1.250000000000000000e+01 8.788074793561339249e+00 1.387567868333426304e+02 1.489957495143370920e+02
7.740000000000000213e+00 5.000000000000000000e-01 -1.150000000000000000e+01 8.912166408671900797e+00 1.400110106682404876e+01 1.449552020158656660e+02
7.259999999999999787e+00 5.000000000000000000e-01 -1.150000000000000000e+01 2.039890303207243794e-01 6.502072196383960545e+01 1.488393571494119669e+02
7.740000000000000213e+00 5.000000000000000000e-01 -1.050000000000000000e+01 2.870750101600736404e+00 -8.167186792843131116e+01 1.477332596636108804e+02
7.259999999999999787e+00 5.000000000000000000e-01 -1.050000000000000000e+01 3.444427522222701654e+00 -1.346016968822459603e+01 1.530495587193757387e+02
7.740000000000000213e+00 5.000000000000000000e-01 -9.500000000000000000e+00 3.337012813246568843e+00 2.756262095025749659e+01 1.480300133177927364e+02
7.259999999999999787e+00 5.000000000000000000e-01 -9.500000000000000000e+00 7.226154651520326766e+00 2.497095540439477190e+01 1.527851161326886995e+02
7.740000000000000213e+00 5.000000000000000000e-01 -6.500000000000000000e+00 1.137667155113719852e+00 1.943504676864540670e+02 1.498843564635749317e+02
7.259999999999999787e+00 5.000000000000000000e-01 -6.500000000000000000e+00 5.526718362817960362e+00 -1.871762387594208121e+02 1.520131958704572526e+02
7.740000000000000213e+00 5.000000000000000000e-01 -5.500000000000000000e+00 2.705711663773250564e+00 -1.690701486248872243e+01 1.475184603107821886e+02
7.259999999999999787e+00 5.000000000000000000e-01 -5.500000000000000000e+00 1.525131670274886719e+00 3.677953431266359985e+00 1.495002600014049676e+02
7.740000000000000213e+00 5.000000000000000000e-01 -4.500000000000000000e+00 4.789270030252477994e+00 7.828230963653186336e+01 1.481324931760469212e+02
7.259999999999999787e+00 5.000000000000000000e-01 -4.500000000000000000e+00 2.213230230643548069e-02 -1.023407689679879695e+02 1.545631852332163589e+02
7.740000000000000213e+00 5.000000000000000000e-01 -3.500000000000000000e+00 3.023048419956913868e+00 -2.413352871884490014e+01 1.488294975677342507e+02
7.259999999999999787e+00 5.000000000000000000e-01 -3.500000000000000000e+00 4.585389612722104324e+00 1.948585754578089109e+02 1.552820370043677372e+02
7.740000000000000213e+00 5.000000000000000000e-01 -2.500000000000000000e+00 8.827349306206209167e-01 8.461195448161743116e+01 1.484855949118086187e+02
7.259999999999999787e+00 5.000000000000000000e-01 -2.500000000000000000e+00 3.387542514403233618e+00 -1.157114487219951116e+01 1.518404837405317664e+02
7.740000000000000213e+00 5.000000000000000000e-01 -1.500000000000000000e+00 1.511148902856217280e+00 -1.080678159102681093e+02 1.473873655072900419e+02
7.259999999999999787e+00 5.000000000000000000e-01 -1.500000000000000000e+00 2.313399684497994824e-01 6.722831458691507578e+01 1.513334223356995096e+02
7.740000000000000213e+00 5.000000000000000000e-01 -5.000000000000000000e-01 3.150060776409122187e+00 1.069862270729208831e+02 1.490787571483480178e+02
7.259999999999999787e+00 5.000000000000000000e-01 -5.000000000000000000e-01 2.389630257561151883e+00 1.548780441734124906e+02 1.519138166289598644e+02
7.740000000000000213e+00 5.000000000000000000e-01 1.500000000000000000e+00 1.511148902821997986e+00 -1.434198004301288165e+01 1.476384827793593786e+02
7.259999999999999787e+00 5.000000000000000000e-01 1.500000000000000000e+00 2.313399684736042738e-01 1.685487821116112173e+00 1.502022019246755349e+02
7.740000000000000213e+00 5.000000000000000000e-01 3.500000000000000000e+00 3.023048420106372536e+00 1.169185194974998012e+02 1.504298788057080003e+02
7.259999999999999787e+00 5.000000000000000000e-01 3.500000000000000000e+00 4.585389612857226460e+00 -2.725713798834476620e+02 1.587816774497296990e+02
7.740000000000000213e+00 5.000000000000000000e-01 4.500000000000000000e+00 4.789270030427259961e+00 -3.860993903921917081e+01 1.481874538696680759e+02
7.259999999999999787e+00 5.000000000000000000e-01 4.500000000000000000e+00 2.213230230001084209e-02 1.001017265144037083e+02 1.528313255275239726e+02
7.740000000000000213e+00 5.000000000000000000e-01 5.500000000000000000e+00 2.705711663668960210e+00 5.656260712997755036e+01 1.469163178491578776e+02
7.259999999999999787e+00 5.000000000000000000e-01 5.500000000000000000e+00 1.525131670243174309e+00 -3.909015714121051133e+01 1.500456363274757905e+02
7.740000000000000213e+00 5.000000000000000000e-01 6.500000000000000000e+00 1.137667154999984609e+00 -4.259482043817115482e+01 1.484738361376178659e+02
7.259999999999999787e+00 5.000000000000000000e-01 6.500000000000000000e+00 5.526718362835662646e+00 1.352373508081436739e+02 1.515840154077737338e+02
7.740000000000000213e+00 5.000000000000000000e-01 7.500000000000000000e+00 4.782958669208919211e+00 -9.851083098257367965e+01 1.509934590085397872e+02
7.259999999999999787e+00 5.000000000000000000e-01 7.500000000000000000e+00 2.933060534505627093e+00 -5.546132039286021609e+01 1.529746240112197029e+02
7.740000000000000213e+00 5.000000000000000000e-01 8.500000000000000000e+00 7.165108613670843951e+00 -3.735861443591420539e+01 1.481463422238912813e+02
7.259999999999999787e+00 5.000000000000000000e-01 8.500000000000000000e+00 2.454193930162188231e+00 1.379574136115261354e+02 1.502945934322214612e+02
7.740000000000000213e+00 5.000000000000000000e-01 9.500000000000000000e+00 3.337012813127073763e+00 -9.147683119168505073e+00 1.483175984644709615e+02
7.259999999999999787e+00 5.000000000000000000e-01 9.500000000000000000e+00 7.226154651630766423e+00 -8.696102362842066213e+01 1.530356090910502189e+02
7.740000000000000213e+00 5.000000000000000000e-01 1.050000000000000000e+01 2.870750101389152320e+00 1.745373828298761509e+01 1.491610664478513399e+02
7.259999999999999787e+00 5.000000000000000000e-01 1.050000000000000000e+01 3.444427522032523559e+00 7.015142812526755733e+01 1.536916629356371686e+02
7.740000000000000213e+00 5.000000000000000000e-01 1.150000000000000000e+01 8.912166409134702150e+00 -1.337693326217413414e+01 1.471390861802184418e+02
7.259999999999999787e+00 5.000000000000000000e-01 1.150000000000000000e+01 2.039890303843214237e-01 -6.936087331612361595e+01 1.508908358296937422e+02
7.740000000000000213e+00 5.000000000000000000e-01 1.250000000000000000e+01 8.354328731886427661e+00 -2.574631381488870829e+00 1.452220591695950134e+02
7.259999999999999787e+00 5.000000000000000000e-01 1.250000000000000000e+01 8.788074793704483412e+00 7.361182693275623024e+00 1.496759636528688304e+02
7.740000000000000213e+00 5.000000000000000000e-01 1.350000000000000000e+01 2.296226870391154584e+00 2.110359361766313668e+01 1.476002402615079063e+02
7.259999999999999787e+00 5.000000000000000000e-01 1.350000000000000000e+01 1.154819940115874743e+01 1.838175329117802903e+01 1.508007222601869728e+02
7.740000000000000213e+00 5.000000000000000000e-01 1.450000000000000000e+01 7.162770306206447835e+00 -7.769174231162469368e+01 1.476506209970892201e+02
7.259999999999999787e+00 5.000000000000000000e-01 1.450000000000000000e+01 3.490841987443854544e-01 9.820254103049956029e+01 1.530019068608466455e+02
7.740000000000000213e+00 5.000000000000000000e-01 1.550000000000000000e+01 1.473347099259437343e+01 -3.657390862368629314e+00 1.476637964450956986e+02
7.259999999999999787e+00 5.000000000000000000e-01 1.550000000000000000e+01 1.601633911293997015e+00 6.834856971108820289e+00 1.492530025305269987e+02
7.740000000000000213e+00 5.000000000000000000e-01 1.650000000000000000e+01 6.704954473943128157e+00 -1.102785274549387395e+01 1.448178468145466695e+02
7.259999999999999787e+00 5.000000000000000000e-01 1.650000000000000000e+01 1.320798328851945236e+01 2.988609157322207466e+01 1.485438335027646986e+02
7.740000000000000213e+00 5.000000000000000000e-01 1.750000000000000000e+01 4.232009210750624639e-01 5.912570289514405886e+01 1.469737725191380946e+02
7.259999999999999787e+00 5.000000000000000000e-01 1.750000000000000000e+01 1.015914931308422631e+01 1.263807581444852985e+02 1.512422459448877134e+02
7.740000000000000213e+00 5.000000000000000000e-01 1.850000000000000000e+01 1.389045301765273166e+01 -3.582715643210394774e+01 1.473842209843441537e+02
7.259999999999999787e+00 5.000000000000000000e-01 1.850000000000000000e+01 1.313764196108941462e+00 5.251147297494753730e+01 1.489314076277177321e+02
7.740000000000000213e+00 5.000000000000000000e-01 1.950000000000000000e+01 1.964122703713431406e+01 3.374368104268796742e-01 1.436027985661054913e+02
7.259999999999999787e+00 5.000000000000000000e-01 1.950000000000000000e+01 8.045430033077360932e+00 4.305582100822357461e+01 1.456234261861212360e+02
7.740000000000000213e+00 5.000000000000000000e-01 2.050000000000000000e+01 2.953292381327162097e+00 7.754831433456274681e+00 1.429610183063019804e+02
7.259999999999999787e+00 5.000000000000000000e-01 2.050000000000000000e+01 1.181367483379142058e+01 5.004224379092920572e+01 1.469887011452444767e+02
7.740000000000000213e+00 5.000000000000000000e-01 2.150000000000000000e+01 4.255903881998620575e-01 3.151035058908746578e+01 1.450829371876772598e+02
7.259999999999999787e+00 5.000000000000000000e-01 2.150000000000000000e+01 4.731597692127780697e+00 -1.245821634947787970e+01 1.474755958606072568e+02
7.740000000000000213e+00 5.000000000000000000e-01 2.250000000000000000e+01 2.070448786286719312e+01 -6.891620326929842122e+01 1.422171146900020346e+02
7.259999999999999787e+00 5.000000000000000000e-01 2.250000000000000000e+01 7.329164869285168749e+00 7.416447371203685179e+01 1.446917693472881012e+02
7.740000000000000213e+00 5.000000000000000000e-01 2.350000000000000000e+01 2.064041347708545615e+01 3.394394274859223515e+00 1.416888122608363858e+02
7.259999999999999787e+00 5.000000000000000000e-01 2.350000000000000000e+01 1.541108976085658355e+01 -5.375804836215684190e+01 1.452478920280814805e+02
7.740000000000000213e+00 5.000000000000000000e-01 2.450000000000000000e+01 1.495229997837725089e-01 4.154597589682089165e+01 1.445006341710791560e+02
7.259999999999999787e+00 5.000000000000000000e-01 2.450000000000000000e+01 6.181326566983707416e+00 4.556936944636981934e+01 1.460860791085283665e+02
7.740000000000000213e+00 5.000000000000000000e-01 2.550000000000000000e+01 4.623453746906058370e+00 -3.367232217056880472e+01 1.421863634558318097e+02
7.259999999999999787e+00 5.000000000000000000e-01 2.550000000000000000e+01 4.632396819196036297e-01 -5.019382850464899093e+01 1.461456665228157021e+02
7.740000000000000213e+00 5.000000000000000000e-01 2.850000000000000000e+01 1.507340728124714202e+00 -5.862660853521083482e+01 1.392962501358821896e+02
7.259999999999999787e+00 5.000000000000000000e-01 2.850000000000000000e+01 1.091477661549825395e+00 -6.554120508208870888e+01 1.427019847938163934e+02
7.740000000000000213e+00 5.000000000000000000e-01 2.950000000000000000e+01 1.299565507174719947e+01 9.148342843225691468e+00 1.377351965729892811e+02
7.259999999999999787e+00 5.000000000000000000e-01 2.950000000000000000e+01 1.292042116149225484e+00 -3.354318826628150418e+01 1.400204784129807081e+02
8.740000000000000213e+00 5.000000000000000000e-01 -2.450000000000000000e+01 2.954015649716897673e+00 2.262345837852044497e+02 1.421580257912827108e+02
8.259999999999999787e+00 5.000000000000000000e-01 -2.450000000000000000e+01 1.459160291230339013e+01 -1.739705015162471682e+02 1.451402742823300684e+02
8.740000000000000213e+00 5.000000000000000000e-01 -2.250000000000000000e+01 1.708824758765839746e+01 -1.458228267839440377e+02 1.404862189050453196e+02
8.259999999999999787e+00 5.000000000000000000e-01 -2.250000000000000000e+01 1.810010182750880325e+00 -3.144352712071486167e+01 1.435598249870897973e+02
8.740000000000000213e+00 5.000000000000000000e-01 -2.150000000000000000e+01 4.918862801386507222e+00 2.111553160041512456e+01 1.417701571404032279e+02
8.259999999999999787e+00 5.000000000000000000e-01 -2.150000000000000000e+01 9.294221167293852393e-01 -5.285007210916046461e+01 1.461524852495078335e+02
8.740000000000000213e+00 5.000000000000000000e-01 -2.050000000000000000e+01 7.793428825323498010e+00 -5.131407079975178931e+01 1.426361024301907889e+02
8.259999999999999787e+00 5.000000000000000000e-01 -2.050000000000000000e+01 1.684200838463841876e+01 2.288187639420211781e+02 1.500828737595185771e+02
8.740000000000000213e+00 5.000000000000000000e-01 -1.950000000000000000e+01 1.744290354517553965e+01 2.668000565440161154e+01 1.434934795575424573e+02
8.259999999999999787e+00 5.000000000000000000e-01 -1.950000000000000000e+01 1.290948129145982648e+01 -7.649495587474666536e+01 1.446856213535821496e+02
8.740000000000000213e+00 5.000000000000000000e-01 -1.850000000000000000e+01 8.991896786341822434e+00 -3.040953106456436217e+01 1.436216567901383314e+02
8.259999999999999787e+00 5.000000000000000000e-01 -1.850000000000000000e+01 2.472538859943871625e-01 3.103039310945314355e+01 1.460645250459635918e+02
8.740000000000000213e+00 5.000000000000000000e-01 -1.750000000000000000e+01 7.645527107482291695e-01 -1.703187600312958239e+01 1.446969922724666731e+02
8.259999999999999787e+00 5.000000000000000000e-01 -1.750000000000000000e+01 5.563129623613528807e+00 7.024819024681710289e+01 1.481336179315406980e+02
8.740000000000000213e+00 5.000000000000000000e-01 -1.650000000000000000e+01 1.098467861545475266e+01 1.263015692446206231e+02 1.438104398474263235e+02
8.259999999999999787e+00 5.000000000000000000e-01 -1.650000000000000000e+01 1.262445557566324972e+01 3.403711576771456748e+01 1.452009885003586191e+02
8.740000000000000213e+00 5.000000000000000000e-01 -1.550000000000000000e+01 1.571553273911817783e+01 8.123641247773775831e+01 1.438664392978321871e+02
8.259999999999999787e+00 5.000000000000000000e-01 -1.550000000000000000e+01 5.032472911531171711e+00 4.388773904967820272e+01 1.463174314537417899e+02
8.740000000000000213e+00 5.000000000000000000e-01 -1.450000000000000000e+01 3.389776817025119904e+00 -6.722061305155511945e+01 1.445977384899803724e+02
8.259999999999999787e+00 5.000000000000000000e-01 -1.450000000000000000e+01 3.792691702259745501e+00 1.595927314384243800e+02 1.522323440468584295e+02
8.740000000000000213e+00 5.000000000000000000e-01 -1.350000000000000000e+01 3.019333746437934812e-02 1.623905648802319774e+02 1.460287506938299487e+02
